공간정보일련번호,관리번호,종류,등급,명칭,상태,도엽명,계획기관,표지상황,위치,위치_비고,측량연도,고시일자,고시번호,기준타원체,종축(x)좌표,횡축(y)좌표,정표고(h),직각좌표계원점
1039,20514,공공기준점,4급,BG42,양호,부산,(주)부산도시가스,동판,부산광역시 북구,장미공원입구 우수맨홀 앞에 위치(새주소 : 학사로 122-22),2015,,,GRS80,292955.168,200841.25,8.927,동부
1040,20515,공공기준점,4급,SS31,양호,부산,(주)부산도시가스,동판,부산광역시 사상구,부산에너지과학고 입구 횡단보도끝지점 보도경계석 위에 위치(새주소 : 백양대로),2015,,,GRS80,286529.535,198936.761,17.708,동부
1041,20516,공공기준점,4급,SS32,양호,부산,(주)부산도시가스,동판,부산광역시 사상구,운전기사 휴게소 입구 보도경계석 위에 위치(새주소 : 백양대로 744),2015,,,GRS80,286281.095,198928.668,19.546,동부
1042,20517,공공기준점,4급,SH51,양호,김해,(주)부산도시가스,동판,부산광역시 사하구,부광푸드 육가공장 입구 보도경계석 코너에 위치(새주소 : 장림번영로 72),2015,,,GRS80,276036.975,197549.587,1.607,동부
1043,20518,공공기준점,4급,SH52,양호,김해,(주)부산도시가스,동판,부산광역시 사하구,신한은행 입구 사거리 횡단보도 끝지점 보도경계석 코너에 위치,2015,,,GRS80,276048.659,197499.394,1.488,동부
1044,20519,공공기준점,4급,YJ51,양호,부산,(주)부산도시가스,동판,부산광역시 연제구,드림센터 맞은편 보도경계석 코너에 위치(새주소 : 아시아드대로 21),2015,,,GRS80,287830.68,206340.681,12.909,동부
1045,20520,공공기준점,4급,YJ52,양호,부산,(주)부산도시가스,동판,부산광역시 연제구,탑마트입구 삼거리 게시판 앞 보도경계석 코너에 위치(새주소 : 아시아드대로),2015,,,GRS80,287979.688,206223.25,13.506,동부
1046,20521,공공기준점,4급,YJ53,양호,부산,(주)부산도시가스,동판,부산광역시 연제구,도로사거리 보도경계석 코너 앞에 위치(새주소 : 안연로),2015,,,GRS80,287993.511,209184.055,3.641,동부
1047,20681,공공기준점,4급,NO16,양호,김해,한국전력공사,동판,부산광역시 강서구 녹산동,화전지구 녹산이주단지 뒷편 사거리 횡단보도 시작지점에 위치  ,2010,2010-04-14,2010-284,GRS80,279130.9948,189356.2416,2.7426,동부
1048,20682,공공기준점,4급,NO17,양호,김해,한국전력공사,동판,부산광역시 강서구 녹산동,화전지구산업단지내 보명금속공장 신축현장 앞 삼거리 횡단보도  콘크리트에 위치함 ,2010,2010-04-14,2010-284,GRS80,279117.0257,189624.9652,2.5368,동부
1049,20683,공공기준점,4급,NO18,양호,김해,한국전력공사,동판,부산광역시 강서구 녹산동,녹산지구대에서 르노삼성자동차단지 방향 약 600m 지점에 있는 교량을  지나 도로폭이 좁아지는 길오른쪽 신호등 뒷편 콘크리트에 위치함,2010,2010-04-14,2010-284,GRS80,279117.8601,189815.0181,3.6375,동부
1050,20524,공공기준점,4급,YD22,양호,부산,(주)부산도시가스,동판,부산광역시 영도구,천주교 태종대 성당입구 맞은편에 위치(새주소 : 동삼서로),2015,,,GRS80,276122.748,206302.264,71.253,동부
1051,20525,공공기준점,4급,JG21,양호,부산,(주)부산도시가스,동판,부산광역시 중구,도로삼거리 휀스앞 코너에 위치(새주소 : 동영로 85-1),2015,,,GRS80,279586.769,202919.264,38.22,동부
1052,20526,공공기준점,4급,JG22,양호,부산,(주)부산도시가스,동판,부산광역시 중구,희영빌라 맞은편 휀스 끝지점 도로라인 위에 위치,2015,,,GRS80,279569.445,203035.167,19.493,동부
1053,20527,공공기준점,4급,BG32,양호,부산,(주)부산도시가스,동판,부산광역시 북구,골목 맞은편 낙동강하구 생태탐방로길 경계석 위에 위치(새주소 : 낙동대로),2015,,,GRS80,290114.677,199771.081,5.874,동부
1054,20528,공공기준점,4급,DG31,양호,부산,(주)부산도시가스,동판,부산광역시 동구,좌천초교 입구 보도경계석 코너 앞에 위치(새주소 : 증산서로 18),2015,,,GRS80,282193.233,204415.296,70.506,동부
1286,20827,공공기준점,4급,GJ211,양호,양산,한국전력공사,동판,부산 기장군 장안읍 반룡리,GJ210에서 전진하여 삼거리가 나온다. 우측 횡단보도를 지나 우측 측구에 설치,2009,2011-04-04,2011-281,GRS80,304538.715,223899.688,21.935,동부
1287,20828,공공기준점,4급,GJ212,양호,양산,한국전력공사,동판,부산 기장군 장안읍 반룡리,GJ211에서 전진하여 도로곡선부 좌측 측구에 설치,2009,2011-04-04,2011-281,GRS80,304617.411,224044.954,20.75,동부
1288,20591,공공기준점,4급,RG12,양호,부산,(주)부산도시가스,동판,부산광역시 동래구,도로사거리 중앙지점에 위치(새주소 : 명안로 10번길),2015,,,GRS80,288992.61,209638.321,10.952,동부
1289,20592,공공기준점,4급,RG13,양호,부산,(주)부산도시가스,동판,부산광역시 동래구,멜버른 까페 입구 삼거리 중앙에 위치(새주소 : 온천천로 441번길 3),2015,,,GRS80,288375.963,209220.501,3.689,동부
1290,20593,공공기준점,4급,RG14,양호,부산,(주)부산도시가스,동판,부산광역시 동래구,느티나무 유치원 입구 삼거리 중앙에 위치(새주소 : 온천천로),2015,,,GRS80,288341.457,209347.184,3.67,동부
1291,20594,공공기준점,4급,SY01,양호,부산,(주)부산도시가스,동판,부산광역시 수영구,갤러리 안경 입구 휀스 끝지점 보도경계석 위에 위치(새주소 : 과정로),2015,,,GRS80,286790.97,209778.264,16.255,동부
1292,20833,공공기준점,4급,GJ217,양호,양산,한국전력공사,동판,부산 기장군 장안읍 반룡리,GJ215에서 GJ216으로 직진하여 삼거리에서 좌측으로 이동하면 네거리가 나온다,2009,2011-04-04,2011-281,GRS80,304476.671,223755.956,27.128,동부
1293,20834,공공기준점,4급,GJ218,양호,양산,한국전력공사,동판,부산 기장군 장안읍 반룡리,GJ217에서 전진하여 삼거리를 지나 도로가장자리에 설치,2009,2011-04-04,2011-281,GRS80,304312.811,223899.895,31.434,동부
1294,20835,공공기준점,4급,BS01,양호,부산,한국전력공사,동판,부산광역시 해운대구 우동,센텀역 교차로 기업은행 우측 도로중심 교통섬 옆 안전지대에 위치함,2011,2011-05-06,2011-373,GRS80,285900.541,212092.966,3.016,동부
1295,20836,공공기준점,4급,BS02,양호,부산,한국전력공사,동판,부산광역시 해운대구 우동,삼호가든 앞 교차로 교통섬 옆 안전지대에 위치함,2011,2011-05-06,2011-373,GRS80,286032.66,212305.978,3.795,동부
1296,20837,공공기준점,4급,BS03,양호,부산,한국전력공사,동판,부산광역시 해운대구 우동,해운대 I'PARK 리모델링 사무실 뒤 삼거리 ASP도로 갓길에 위치함,2011,2011-05-06,2011-373,GRS80,284660.773,213041.313,2.994,동부
1297,20838,공공기준점,4급,BS04,양호,부산,한국전력공사,동판,부산광역시 해운대구 우동,해운대 I'PARK 리모델링 사무실 우측 사거리 반사경 아래에 위치함,2011,2011-05-06,2011-373,GRS80,284635.928,213124.204,3.546,동부
1298,20839,공공기준점,4급,BS05,양호,부산,한국전력공사,동판,부산광역시 해운대구 우동,환화 리조트 우측 가로등 아래에 위치함,2011,2011-05-06,2011-373,GRS80,284213.497,213151.811,4.169,동부
1299,20840,공공기준점,4급,BS06,양호,부산,한국전력공사,동판,부산광역시 해운대구 우동,대우 트럼프 월드 마린APT A동 옆 신호등 아래 안전지대에 위치함,2011,2011-05-06,2011-373,GRS80,284250.153,213004.769,3.169,동부
1300,20841,공공기준점,4급,YD001,양호,부산,한국전력공사,황동판,부산광역시 영도구 청학동,버스정류장 앞 인도 코너에 위치.,2011,2011-06-14,2011-456,GRS80,277734.537,204912.499,4.016,동부
1301,20842,공공기준점,4급,YD002,양호,부산,한국전력공사,황동판,부산광역시 영도구 청학동,인도 코너 앞 아스팔트 바닥에 위치.,2011,2011-06-14,2011-456,GRS80,277701.495,204816.227,4.08,동부
1302,20843,공공기준점,4급,YD003,양호,부산,한국전력공사,황동판,부산광역시 영도구 남항동,도로 안전지대에 위치.,2011,2011-06-14,2011-456,GRS80,277337.079,203614.949,2.999,동부
1303,20822,공공기준점,4급,GJ206,양호,양산,한국전력공사,동판,부산 기장군 장안읍 반룡리,GJ205에서 전진하여 네거리 중앙에 설치,2009,2011-04-04,2011-281,GRS80,304052.32,223904.82,34.876,동부
